GameNum,Date,Time,SeatNum,Round,Player,StartStack,CurrentStack,Action,Amount,AllIn,CurrentBet,CurrentPot,InvestedThisRound,NumPlayersLeft,SmallBlind,BigBlind,Table,Dealer,NumPlayers,LenBoard,HoleCard1,HoleCard2,Board1,Board2,Board3,Board4,Board5,SeatRelDealer,BasicAction,bet,blind,call,check,deadblind,fold,raise,IsAgg,IsPas
ftp-26325779918,2009-07-02,17:40:48,3,Preflop,bSfADh2wYiitH2HnnP21Tw,150.36,150.36,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,0,45.0,32.0,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325779918,2009-07-02,17:40:48,4,Preflop,c+MaGxythv/UW5mNzJBaWw,92.4,92.4,raise,3.4,False,1.0,1.4,0.0,6,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,0,,,,,,,,4,raise,0,0,0,0,0,0,1,True,False
ftp-26325779918,2009-07-02,17:40:48,5,Preflop,6MMWMAx3ZJxSPBxvzMFUkA,90.4,90.4,fold,0.0,False,3.4,4.8,0.0,6,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,0,,,,,,,,5,fold,0,0,0,0,0,1,0,False,True
ftp-26325779918,2009-07-02,17:40:48,6,Preflop,LhABvkZcYBxPlh1d2RWHYA,242.08,242.08,fold,0.0,False,3.4,4.8,0.0,5,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,0,,,,,,,,6,fold,0,0,0,0,0,1,0,False,True
ftp-26325779918,2009-07-02,17:40:48,1,Preflop,GTMtmjV5D7t0x7oVRX2Ncg,55.08,55.08,call,3.4,False,3.4,4.8,0.0,4,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,0,,,,,,,,1,call,0,0,1,0,0,0,0,False,True
ftp-26325779918,2009-07-02,17:40:48,2,Preflop,zb/IZHu+TWizGVfx/1Z3Uw,98.8,98.4,fold,0.0,False,3.4,8.2,0.0,4,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325779918,2009-07-02,17:40:48,3,Preflop,bSfADh2wYiitH2HnnP21Tw,150.36,149.36,call,2.4,False,3.4,8.2,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,0,45.0,32.0,,,,,,3,call,0,0,1,0,0,0,0,False,True
ftp-26325779918,2009-07-02,17:40:48,3,Flop,bSfADh2wYiitH2HnnP21Tw,150.36,146.96,check,0.0,False,0.0,10.6,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,3,45.0,32.0,47.0,18.0,12.0,,,3,check,0,0,0,1,0,0,0,False,True
ftp-26325779918,2009-07-02,17:40:48,4,Flop,c+MaGxythv/UW5mNzJBaWw,92.4,89.0,check,0.0,False,0.0,10.6,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,3,,,47.0,18.0,12.0,,,4,check,0,0,0,1,0,0,0,False,True
ftp-26325779918,2009-07-02,17:40:48,1,Flop,GTMtmjV5D7t0x7oVRX2Ncg,55.08,51.68,bet,2.0,False,0.0,10.6,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,3,,,47.0,18.0,12.0,,,1,bet,1,0,0,0,0,0,0,True,False
ftp-26325779918,2009-07-02,17:40:48,3,Flop,bSfADh2wYiitH2HnnP21Tw,150.36,146.96,raise,10.0,False,2.0,12.6,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,3,45.0,32.0,47.0,18.0,12.0,,,3,raise,0,0,0,0,0,0,1,True,False
ftp-26325779918,2009-07-02,17:40:48,4,Flop,c+MaGxythv/UW5mNzJBaWw,92.4,89.0,fold,0.0,False,10.0,22.6,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,3,,,47.0,18.0,12.0,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325779918,2009-07-02,17:40:48,1,Flop,GTMtmjV5D7t0x7oVRX2Ncg,55.08,49.68,call,8.0,False,10.0,22.6,2.0,2,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,3,,,47.0,18.0,12.0,,,1,call,0,0,1,0,0,0,0,False,True
ftp-26325779918,2009-07-02,17:40:48,3,Turn,bSfADh2wYiitH2HnnP21Tw,150.36,136.96,check,0.0,False,0.0,30.6,0.0,2,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,4,45.0,32.0,47.0,18.0,12.0,29.0,,3,check,0,0,0,1,0,0,0,False,True
ftp-26325779918,2009-07-02,17:40:48,1,Turn,GTMtmjV5D7t0x7oVRX2Ncg,55.08,41.68,check,0.0,False,0.0,30.6,0.0,2,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,4,,,47.0,18.0,12.0,29.0,,1,check,0,0,0,1,0,0,0,False,True
ftp-26325779918,2009-07-02,17:40:48,3,River,bSfADh2wYiitH2HnnP21Tw,150.36,136.96,check,0.0,False,0.0,30.6,0.0,2,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,5,45.0,32.0,47.0,18.0,12.0,29.0,24.0,3,check,0,0,0,1,0,0,0,False,True
ftp-26325779918,2009-07-02,17:40:48,1,River,GTMtmjV5D7t0x7oVRX2Ncg,55.08,41.68,check,0.0,False,0.0,30.6,0.0,2,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,0,6,5,,,47.0,18.0,12.0,29.0,24.0,1,check,0,0,0,1,0,0,0,False,True
ftp-26325789384,2009-07-02,17:41:03,4,Preflop,Vv4olLB0aIAbO8Fri7F/CQ,134.04,134.04,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325789384,2009-07-02,17:41:03,5,Preflop,0lJs92fhTwhwEWKPgsoK0w,257.0,257.0,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325789384,2009-07-02,17:41:03,6,Preflop,bJPCtp3yu6fdRku3VYXNfg,213.92,213.92,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325789384,2009-07-02,17:41:03,1,Preflop,KnQOfxHexPbSR0wIVHZJEQ,103.44,103.44,fold,0.0,False,1.0,1.4,0.0,5,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325789384,2009-07-02,17:41:03,2,Preflop,SDjZxu4khl8DPsvw9bUykA,267.76,267.76,raise,4.0,False,1.0,1.4,0.0,4,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,0,raise,0,0,0,0,0,0,1,True,False
ftp-26325789384,2009-07-02,17:41:03,3,Preflop,b9hRA7JMe1FpxkhD964qRQ,142.08,142.08,fold,0.0,False,4.0,5.4,0.0,4,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325789384,2009-07-02,17:41:03,4,Preflop,Vv4olLB0aIAbO8Fri7F/CQ,134.04,133.64,fold,0.0,False,4.0,5.4,0.0,3,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325789384,2009-07-02,17:41:03,5,Preflop,0lJs92fhTwhwEWKPgsoK0w,257.0,256.0,fold,0.0,False,4.0,5.4,0.0,2,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325665694,2009-07-02,17:37:37,1,Preflop,LlZWNRKztn2x+tHklWpNwQ,171.48,171.48,blind,0.4,False,0.0,0.0,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,7,9,0,,,,,,,,6,blind,0,1,0,0,0,0,0,False,True
ftp-26325665694,2009-07-02,17:37:37,2,Preflop,1MfmAyD+j5SiAc28mnJi8A,263.28,263.28,blind,1.0,False,0.4,0.4,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,7,9,0,,,,,,,,5,blind,0,1,0,0,0,0,0,False,True
ftp-26325665694,2009-07-02,17:37:37,3,Preflop,IoLDvFJhMz44M6Is31rIAg,96.0,96.0,fold,0.0,False,1.0,1.4,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,7,9,0,,,,,,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325665694,2009-07-02,17:37:37,4,Preflop,ISDY8nyOWbJ4xudM6lsGYQ,164.16,164.16,fold,0.0,False,1.0,1.4,0.0,8,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,7,9,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325665694,2009-07-02,17:37:37,5,Preflop,/XswgqiP00i5luBYghwBjQ,101.4,101.4,fold,0.0,False,1.0,1.4,0.0,7,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,7,9,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325665694,2009-07-02,17:37:37,6,Preflop,zOXKksJ83qXMVPvlCMNOxg,200.0,200.0,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,7,9,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325665694,2009-07-02,17:37:37,7,Preflop,/51G7tWWpQlCS2v5t6cwjQ,60.0,60.0,fold,0.0,False,1.0,1.4,0.0,5,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,7,9,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325665694,2009-07-02,17:37:37,8,Preflop,qJgpzHS3vV9GaS9QmGm59A,147.04,147.04,fold,0.0,False,1.0,1.4,0.0,4,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,7,9,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325665694,2009-07-02,17:37:37,1,Preflop,LlZWNRKztn2x+tHklWpNwQ,171.48,171.08,fold,0.0,False,1.0,1.4,0.0,3,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,7,9,0,,,,,,,,6,fold,0,0,0,0,0,1,0,False,True
ftp-26325670528,2009-07-02,17:37:44,3,Preflop,OqVYDBkNL8ClJzQKysFvTw,62.48,62.48,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,1,6,0,43.0,41.0,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325670528,2009-07-02,17:37:44,4,Preflop,y1cgqbImyNeIBV2S0w3slg,92.56,92.56,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,1,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325670528,2009-07-02,17:37:44,5,Preflop,mbbu2M2TNLBhVnx1iClY2g,107.8,107.8,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,1,6,0,,,,,,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325670528,2009-07-02,17:37:44,6,Preflop,NPiiSSyohKGe47CZqe88NA,118.44,118.44,call,1.0,False,1.0,1.4,0.0,5,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,1,6,0,,,,,,,,5,call,0,0,1,0,0,0,0,False,True
ftp-26325670528,2009-07-02,17:37:44,1,Preflop,Leq4/xIudAEdMyngRJB9rg,174.28,174.28,fold,0.0,False,1.0,2.4,0.0,5,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,1,6,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325670528,2009-07-02,17:37:44,2,Preflop,NSFJ9oMzye0/IYdI+wQaHA,25.88,25.88,fold,0.0,False,1.0,2.4,0.0,4,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,1,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325670528,2009-07-02,17:37:44,3,Preflop,OqVYDBkNL8ClJzQKysFvTw,62.48,62.08,raise,6.0,False,1.0,2.4,0.0,3,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,1,6,0,43.0,41.0,,,,,,2,raise,0,0,0,0,0,0,1,True,False
ftp-26325670528,2009-07-02,17:37:44,4,Preflop,y1cgqbImyNeIBV2S0w3slg,92.56,91.56,fold,0.0,False,6.0,8.4,0.0,3,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,1,6,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325670528,2009-07-02,17:37:44,6,Preflop,NPiiSSyohKGe47CZqe88NA,118.44,117.44,fold,0.0,False,6.0,8.4,1.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,1,6,0,,,,,,,,5,fold,0,0,0,0,0,1,0,False,True
ftp-26325676604,2009-07-02,17:37:54,4,Preflop,Vv4olLB0aIAbO8Fri7F/CQ,149.64,149.64,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325676604,2009-07-02,17:37:54,5,Preflop,0lJs92fhTwhwEWKPgsoK0w,258.4,258.4,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325676604,2009-07-02,17:37:54,1,Preflop,KnQOfxHexPbSR0wIVHZJEQ,100.0,100.0,raise,3.4,False,1.0,1.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,1,raise,0,0,0,0,0,0,1,True,False
ftp-26325676604,2009-07-02,17:37:54,2,Preflop,SDjZxu4khl8DPsvw9bUykA,273.16,273.16,fold,0.0,False,3.4,4.8,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325676604,2009-07-02,17:37:54,3,Preflop,b9hRA7JMe1FpxkhD964qRQ,138.52,138.52,fold,0.0,False,3.4,4.8,0.0,5,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325676604,2009-07-02,17:37:54,4,Preflop,Vv4olLB0aIAbO8Fri7F/CQ,149.64,149.24,fold,0.0,False,3.4,4.8,0.0,4,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325676604,2009-07-02,17:37:54,5,Preflop,0lJs92fhTwhwEWKPgsoK0w,258.4,257.4,fold,0.0,False,3.4,4.8,0.0,3,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,2,6,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325681416,2009-07-02,17:38:03,2,Preflop,1MfmAyD+j5SiAc28mnJi8A,263.68,263.68,blind,0.4,False,0.0,0.0,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325681416,2009-07-02,17:38:03,3,Preflop,IoLDvFJhMz44M6Is31rIAg,96.0,96.0,blind,1.0,False,0.4,0.4,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325681416,2009-07-02,17:38:03,9,Preflop,+UCNKWoSQR7K6ZbRrDDtAQ,100.0,100.0,blind,1.0,False,1.0,1.4,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,9,blind,0,1,0,0,0,0,0,False,True
ftp-26325681416,2009-07-02,17:38:03,4,Preflop,ISDY8nyOWbJ4xudM6lsGYQ,164.16,164.16,fold,0.0,False,1.0,2.4,0.0,9,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325681416,2009-07-02,17:38:03,5,Preflop,/XswgqiP00i5luBYghwBjQ,101.4,101.4,fold,0.0,False,1.0,2.4,0.0,8,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,5,fold,0,0,0,0,0,1,0,False,True
ftp-26325681416,2009-07-02,17:38:03,6,Preflop,zOXKksJ83qXMVPvlCMNOxg,200.0,200.0,fold,0.0,False,1.0,2.4,0.0,7,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,6,fold,0,0,0,0,0,1,0,False,True
ftp-26325681416,2009-07-02,17:38:03,7,Preflop,/51G7tWWpQlCS2v5t6cwjQ,60.0,60.0,fold,0.0,False,1.0,2.4,0.0,6,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,7,fold,0,0,0,0,0,1,0,False,True
ftp-26325681416,2009-07-02,17:38:03,8,Preflop,qJgpzHS3vV9GaS9QmGm59A,147.04,147.04,fold,0.0,False,1.0,2.4,0.0,5,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,8,fold,0,0,0,0,0,1,0,False,True
ftp-26325681416,2009-07-02,17:38:03,9,Preflop,+UCNKWoSQR7K6ZbRrDDtAQ,100.0,99.0,check,0.0,False,1.0,2.4,0.0,4,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,9,check,0,0,0,1,0,0,0,False,True
ftp-26325681416,2009-07-02,17:38:03,1,Preflop,LlZWNRKztn2x+tHklWpNwQ,171.08,171.08,raise,5.0,False,1.0,2.4,0.0,4,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,1,raise,0,0,0,0,0,0,1,True,False
ftp-26325681416,2009-07-02,17:38:03,2,Preflop,1MfmAyD+j5SiAc28mnJi8A,263.68,263.28,fold,0.0,False,5.0,7.4,0.0,4,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325681416,2009-07-02,17:38:03,3,Preflop,IoLDvFJhMz44M6Is31rIAg,96.0,95.0,fold,0.0,False,5.0,7.4,0.0,3,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325681416,2009-07-02,17:38:03,9,Preflop,+UCNKWoSQR7K6ZbRrDDtAQ,100.0,99.0,fold,0.0,False,5.0,7.4,0.0,2,0.1,0.25,Tdh/7Llmowopzxmzj7Q6Ow,0,9,0,,,,,,,,9,fold,0,0,0,0,0,1,0,False,True
ftp-26325684644,2009-07-02,17:38:08,4,Preflop,c+MaGxythv/UW5mNzJBaWw,241.44,241.44,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,0,43.0,35.0,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325684644,2009-07-02,17:38:08,5,Preflop,6MMWMAx3ZJxSPBxvzMFUkA,91.8,91.8,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325684644,2009-07-02,17:38:08,6,Preflop,LhABvkZcYBxPlh1d2RWHYA,129.08,129.08,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,0,,,,,,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325684644,2009-07-02,17:38:08,1,Preflop,GTMtmjV5D7t0x7oVRX2Ncg,13.04,13.04,call,1.0,False,1.0,1.4,0.0,5,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,0,1.0,30.0,,,,,,1,call,0,0,1,0,0,0,0,False,True
ftp-26325684644,2009-07-02,17:38:08,2,Preflop,zb/IZHu+TWizGVfx/1Z3Uw,99.8,99.8,fold,0.0,False,1.0,2.4,0.0,5,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325684644,2009-07-02,17:38:08,3,Preflop,bSfADh2wYiitH2HnnP21Tw,150.36,150.36,fold,0.0,False,1.0,2.4,0.0,4,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325684644,2009-07-02,17:38:08,4,Preflop,c+MaGxythv/UW5mNzJBaWw,241.44,241.04,raise,4.0,False,1.0,2.4,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,0,43.0,35.0,,,,,,2,raise,0,0,0,0,0,0,1,True,False
ftp-26325684644,2009-07-02,17:38:08,5,Preflop,6MMWMAx3ZJxSPBxvzMFUkA,91.8,90.8,fold,0.0,False,4.0,6.4,0.0,3,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,0,,,,,,,,3,fold,0,0,0,0,0,1,0,False,True
ftp-26325684644,2009-07-02,17:38:08,1,Preflop,GTMtmjV5D7t0x7oVRX2Ncg,13.04,12.04,call,3.0,False,4.0,6.4,1.0,2,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,0,1.0,30.0,,,,,,1,call,0,0,1,0,0,0,0,False,True
ftp-26325684644,2009-07-02,17:38:08,4,Flop,c+MaGxythv/UW5mNzJBaWw,241.44,237.04,bet,9.0,False,0.0,9.4,0.0,2,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,3,43.0,35.0,31.0,32.0,45.0,,,2,bet,1,0,0,0,0,0,0,True,False
ftp-26325684644,2009-07-02,17:38:08,1,Flop,GTMtmjV5D7t0x7oVRX2Ncg,13.04,9.04,raise,9.04,True,9.0,18.4,0.0,2,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,3,1.0,30.0,31.0,32.0,45.0,,,1,raise,0,0,0,0,0,0,1,True,False
ftp-26325684644,2009-07-02,17:38:08,4,Flop,c+MaGxythv/UW5mNzJBaWw,241.44,228.04,call,0.04,False,9.04,27.44,9.0,2,0.1,0.25,K8Bbiqqdjlzv1Fbgsjasbq,2,6,3,43.0,35.0,31.0,32.0,45.0,,,2,call,0,0,1,0,0,0,0,False,True
ftp-26325687086,2009-07-02,17:38:12,4,Preflop,y1cgqbImyNeIBV2S0w3slg,91.56,91.56,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,0,,,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325687086,2009-07-02,17:38:12,5,Preflop,mbbu2M2TNLBhVnx1iClY2g,107.8,107.8,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325687086,2009-07-02,17:38:12,6,Preflop,NPiiSSyohKGe47CZqe88NA,117.44,117.44,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,0,,,,,,,,4,fold,0,0,0,0,0,1,0,False,True
ftp-26325687086,2009-07-02,17:38:12,1,Preflop,Leq4/xIudAEdMyngRJB9rg,174.28,174.28,fold,0.0,False,1.0,1.4,0.0,5,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325687086,2009-07-02,17:38:12,2,Preflop,NSFJ9oMzye0/IYdI+wQaHA,25.88,25.88,fold,0.0,False,1.0,1.4,0.0,4,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,0,,,,,,,,0,fold,0,0,0,0,0,1,0,False,True
ftp-26325687086,2009-07-02,17:38:12,3,Preflop,OqVYDBkNL8ClJzQKysFvTw,64.48,64.48,fold,0.0,False,1.0,1.4,0.0,3,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
ftp-26325687086,2009-07-02,17:38:12,4,Preflop,y1cgqbImyNeIBV2S0w3slg,91.56,91.16,call,0.6,False,1.0,1.4,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,0,,,,,,,,2,call,0,0,1,0,0,0,0,False,True
ftp-26325687086,2009-07-02,17:38:12,5,Preflop,mbbu2M2TNLBhVnx1iClY2g,107.8,106.8,raise,3.0,False,1.0,2.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,0,,,,,,,,3,raise,0,0,0,0,0,0,1,True,False
ftp-26325687086,2009-07-02,17:38:12,4,Preflop,y1cgqbImyNeIBV2S0w3slg,91.56,90.56,call,2.0,False,3.0,5.0,0.6,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,0,,,,,,,,2,call,0,0,1,0,0,0,0,False,True
ftp-26325687086,2009-07-02,17:38:12,4,Flop,y1cgqbImyNeIBV2S0w3slg,91.56,88.56,check,0.0,False,0.0,7.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,3,,,40.0,41.0,44.0,,,2,check,0,0,0,1,0,0,0,False,True
ftp-26325687086,2009-07-02,17:38:12,5,Flop,mbbu2M2TNLBhVnx1iClY2g,107.8,103.8,bet,5.0,False,0.0,7.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,3,,,40.0,41.0,44.0,,,3,bet,1,0,0,0,0,0,0,True,False
ftp-26325687086,2009-07-02,17:38:12,4,Flop,y1cgqbImyNeIBV2S0w3slg,91.56,88.56,fold,0.0,False,5.0,12.0,0.0,2,0.1,0.25,G34Uiqrscedn7Shin+Ke0A,2,6,3,,,40.0,41.0,44.0,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325697274,2009-07-02,17:38:29,5,Preflop,0lJs92fhTwhwEWKPgsoK0w,257.4,257.4,blind,0.4,False,0.0,0.0,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,3,6,0,,,,,,,,2,blind,0,1,0,0,0,0,0,False,True
ftp-26325697274,2009-07-02,17:38:29,6,Preflop,bJPCtp3yu6fdRku3VYXNfg,200.0,200.0,blind,1.0,False,0.4,0.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,3,6,0,,,,,,,,3,blind,0,1,0,0,0,0,0,False,True
ftp-26325697274,2009-07-02,17:38:29,1,Preflop,KnQOfxHexPbSR0wIVHZJEQ,101.4,101.4,fold,0.0,False,1.0,1.4,0.0,6,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,3,6,0,,,,,,,,2,fold,0,0,0,0,0,1,0,False,True
ftp-26325697274,2009-07-02,17:38:29,2,Preflop,SDjZxu4khl8DPsvw9bUykA,273.16,273.16,fold,0.0,False,1.0,1.4,0.0,5,0.1,0.25,2Ur2Clqud4V8Nv60P/Bd/W,3,6,0,,,,,,,,1,fold,0,0,0,0,0,1,0,False,True
